league_id,league_name,team_id,team_name,overall_rank,overall_points,match,fixture,league_rank,total_match_points,transfers_used_in_match,transfers_used_cumulative,transfers_remaining,booster_id,booster_name,player_id,player_name,ipl_team_id,ipl_team,role,base_gameday_points,fantasy_applied_score,is_captain,is_vice_captain,is_booster_captain,detail_scrape_status,runs,balls,fours,sixes,strike_rate,wickets,economy,maidens,catches,run_outs,stumpings,played_status,points_breakdown_json,raw_detail_json
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,43,"{""away_team"": ""DC"", ""home_team"": ""RR"", ""match_id"": 270314, ""match_number"": ""Match 43"", ""starts_at"": ""05/01/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 43, ""tour_gameday_id"": 43, ""venue"": ""Sawai Mansingh Stadium""}",1,219.5,2,91,69,,,66818,Shubman Gill,2955,GT,BAT,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,43,"{""away_team"": ""DC"", ""home_team"": ""RR"", ""match_id"": 270314, ""match_number"": ""Match 43"", ""starts_at"": ""05/01/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 43, ""tour_gameday_id"": 43, ""venue"": ""Sawai Mansingh Stadium""}",1,219.5,2,91,69,,,69238,Yashasvi Jaiswal,1110,RR,BAT,12,12.0,False,False,False,ok,6,3,0,1,200,0,0,0,0,0,0,1,"{""bonuses"": {""catch_bonus"": ""0"", ""century"": ""0"", ""half_century"": ""0"", ""mom"": ""0"", ""thirty"": ""0"", ""wicket_bonus"": ""0""}, ""catches"": ""0"", ""economy"": ""0"", ""fours"": ""0"", ""overall"": ""12"", ""run_outs"": ""0"", ""runs"": ""6"", ""sixes"": ""2.00"", ""starting_xi"": ""4"", ""strike_rate"": ""0"", ""stumpings"": ""0"", ""wickets"": ""0""}","{""GamedayPoints"": [{""CatchePoints"": ""0"", ""CthsBonusPoints"": ""0"", ""DirectRunOutPoints"": ""0"", ""DotBonusPoint"": ""0"", ""DuckOutPoints"": ""0"", ""EconomyRatePoint"": ""0"", ""FRWicketPoints"": ""0"", ""FVWicketPoints"": ""0"", ""FiveWkHaul"": ""0"", ""FourPoints"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": ""0"", ""GamedayId"": 43, ""HATTrickPOints"": ""0"", ""HalfCenturyPoints"": ""0"", ""MadinBonusPoint"": ""0"", ""MomPoints"": ""0"", ""OverAllPoints"": ""12"", ""PlayedPoints"": ""4"", ""PlayerId"": 69238, ""RunBonusPoints"": ""0"", ""RunOutPoints"": ""0"", ""RunsPoints"": ""6"", ""SixPoints"": ""2.00"", ""StrikeRatePoints"": ""0"", ""StumpingPoints"": ""0"", ""THWicketPoints"": ""0"", ""TWWicketPoints"": ""0"", ""ThirtyBonusPoints"": ""0"", ""ThreeWkHaul"": ""0"", ""TwoWkHaul"": ""0"", ""WicketBonusPoints"": ""0"", ""WicketPoints"": ""0"", ""WktBonusPoints"": ""0""}], ""GamedayStats"": [{""BatsmanRuns"": ""6"", ""Boundaries"": ""0"", ""BowlerRun"": ""0"", ""Catches"": ""0"", ""Century"": ""0"", ""CthsBonus"": ""0"", ""DuckOut"": ""0"", ""EconomyRate"": ""0"", ""FiveWkHaul"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": null, ""GamedayId"": 43, ""HalfCentury"": ""0"", ""IsMaiden"": ""0"", ""IsMom"": ""0"", ""IsPlayed"": ""1"", ""MatchId"": 0, ""NoOfDotBalls"": ""0"", ""NoOfFacedBalls"": ""3"", ""PlayerId"": 69238, ""RunBonusPoints"": null, ""RunOut"": ""0"", ""SelectedPer"": ""29.77"", ""SilverJubilee"": ""0"", ""Sixes"": ""1"", ""StrikeRate"": ""200"", ""Stumping"": ""0"", ""TeamId"": null, ""ThirtyBonus"": ""0"", ""ThreeWkHaul"": ""0"", ""TourId"": 0, ""TwoWkHaul"": ""0"", ""WicketBonus"": ""0"", ""Wickets"": ""0"", ""WktBonus"": ""0""}]}"
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,43,"{""away_team"": ""DC"", ""home_team"": ""RR"", ""match_id"": 270314, ""match_number"": ""Match 43"", ""starts_at"": ""05/01/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 43, ""tour_gameday_id"": 43, ""venue"": ""Sawai Mansingh Stadium""}",1,219.5,2,91,69,,,69500,Sai Sudharsan,2955,GT,BAT,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,43,"{""away_team"": ""DC"", ""home_team"": ""RR"", ""match_id"": 270314, ""match_number"": ""Match 43"", ""starts_at"": ""05/01/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 43, ""tour_gameday_id"": 43, ""venue"": ""Sawai Mansingh Stadium""}",1,219.5,2,91,69,,,66799,Abhishek Sharma,1379,SRH,AR,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,43,"{""away_team"": ""DC"", ""home_team"": ""RR"", ""match_id"": 270314, ""match_number"": ""Match 43"", ""starts_at"": ""05/01/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 43, ""tour_gameday_id"": 43, ""venue"": ""Sawai Mansingh Stadium""}",1,219.5,2,91,69,,,64254,Jofra Archer,1110,RR,BOWL,26,26.0,False,False,False,ok,1,1,0,0,100,1,11.5,0,0,0,0,1,"{""bonuses"": {""catch_bonus"": ""0"", ""century"": ""0"", ""half_century"": ""0"", ""mom"": ""0"", ""thirty"": ""0"", ""wicket_bonus"": ""0""}, ""catches"": ""0"", ""economy"": ""-4"", ""fours"": ""0"", ""overall"": ""26"", ""run_outs"": ""0"", ""runs"": ""1"", ""sixes"": ""0.00"", ""starting_xi"": ""4"", ""strike_rate"": ""0"", ""stumpings"": ""0"", ""wickets"": ""25""}","{""GamedayPoints"": [{""CatchePoints"": ""0"", ""CthsBonusPoints"": ""0"", ""DirectRunOutPoints"": ""0"", ""DotBonusPoint"": ""0"", ""DuckOutPoints"": ""0"", ""EconomyRatePoint"": ""-4"", ""FRWicketPoints"": ""0"", ""FVWicketPoints"": ""0"", ""FiveWkHaul"": ""0"", ""FourPoints"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": ""0"", ""GamedayId"": 43, ""HATTrickPOints"": ""0"", ""HalfCenturyPoints"": ""0"", ""MadinBonusPoint"": ""0"", ""MomPoints"": ""0"", ""OverAllPoints"": ""26"", ""PlayedPoints"": ""4"", ""PlayerId"": 64254, ""RunBonusPoints"": ""0"", ""RunOutPoints"": ""0"", ""RunsPoints"": ""1"", ""SixPoints"": ""0.00"", ""StrikeRatePoints"": ""0"", ""StumpingPoints"": ""0"", ""THWicketPoints"": ""0"", ""TWWicketPoints"": ""0"", ""ThirtyBonusPoints"": ""0"", ""ThreeWkHaul"": ""0"", ""TwoWkHaul"": ""0"", ""WicketBonusPoints"": ""0"", ""WicketPoints"": ""25"", ""WktBonusPoints"": ""0""}], ""GamedayStats"": [{""BatsmanRuns"": ""1"", ""Boundaries"": ""0"", ""BowlerRun"": ""46"", ""Catches"": ""0"", ""Century"": ""0"", ""CthsBonus"": ""0"", ""DuckOut"": ""0"", ""EconomyRate"": ""11.5"", ""FiveWkHaul"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": null, ""GamedayId"": 43, ""HalfCentury"": ""0"", ""IsMaiden"": ""0"", ""IsMom"": ""0"", ""IsPlayed"": ""1"", ""MatchId"": 0, ""NoOfDotBalls"": ""9"", ""NoOfFacedBalls"": ""1"", ""PlayerId"": 64254, ""RunBonusPoints"": null, ""RunOut"": ""0"", ""SelectedPer"": ""10.73"", ""SilverJubilee"": ""0"", ""Sixes"": ""0"", ""StrikeRate"": ""100"", ""Stumping"": ""0"", ""TeamId"": null, ""ThirtyBonus"": ""0"", ""ThreeWkHaul"": ""0"", ""TourId"": 0, ""TwoWkHaul"": ""0"", ""WicketBonus"": ""0"", ""Wickets"": ""1"", ""WktBonus"": ""0""}]}"
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,43,"{""away_team"": ""DC"", ""home_team"": ""RR"", ""match_id"": 270314, ""match_number"": ""Match 43"", ""starts_at"": ""05/01/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 43, ""tour_gameday_id"": 43, ""venue"": ""Sawai Mansingh Stadium""}",1,219.5,2,91,69,,,63611,Kagiso Rabada,2955,GT,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,43,"{""away_team"": ""DC"", ""home_team"": ""RR"", ""match_id"": 270314, ""match_number"": ""Match 43"", ""starts_at"": ""05/01/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 43, ""tour_gameday_id"": 43, ""venue"": ""Sawai Mansingh Stadium""}",1,219.5,2,91,69,,,96648,AM Ghazanfar,1111,MI,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,43,"{""away_team"": ""DC"", ""home_team"": ""RR"", ""match_id"": 270314, ""match_number"": ""Match 43"", ""starts_at"": ""05/01/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 43, ""tour_gameday_id"": 43, ""venue"": ""Sawai Mansingh Stadium""}",1,219.5,2,91,69,,,100570,Prince Yadav,2954,LSG,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,43,"{""away_team"": ""DC"", ""home_team"": ""RR"", ""match_id"": 270314, ""match_number"": ""Match 43"", ""starts_at"": ""05/01/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 43, ""tour_gameday_id"": 43, ""venue"": ""Sawai Mansingh Stadium""}",1,219.5,2,91,69,,,5132,Bhuvneshwar Kumar,1105,RCB,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,44,"{""away_team"": ""MI"", ""home_team"": ""CSK"", ""match_id"": 270315, ""match_number"": ""Match 44"", ""starts_at"": ""05/02/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 44, ""tour_gameday_id"": 44, ""venue"": ""MA Chidambaram Stadium""}",1,169.5,2,93,67,,,60122,KL Rahul,1109,DC,WK,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,44,"{""away_team"": ""MI"", ""home_team"": ""CSK"", ""match_id"": 270315, ""match_number"": ""Match 44"", ""starts_at"": ""05/02/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 44, ""tour_gameday_id"": 44, ""venue"": ""MA Chidambaram Stadium""}",1,169.5,2,93,67,,,64941,Ryan Rickelton,1111,MI,WK,67,100.5,False,True,False,ok,37,24,0,5,154.16,0,0,0,1,0,0,1,"{""bonuses"": {""catch_bonus"": ""0"", ""century"": ""0"", ""half_century"": ""0"", ""mom"": ""0"", ""thirty"": ""4"", ""wicket_bonus"": ""0""}, ""catches"": ""8"", ""economy"": ""0"", ""fours"": ""0"", ""overall"": ""67"", ""run_outs"": ""0"", ""runs"": ""37"", ""sixes"": ""10.00"", ""starting_xi"": ""4"", ""strike_rate"": ""4"", ""stumpings"": ""0"", ""wickets"": ""0""}","{""GamedayPoints"": [{""CatchePoints"": ""8"", ""CthsBonusPoints"": ""0"", ""DirectRunOutPoints"": ""0"", ""DotBonusPoint"": ""0"", ""DuckOutPoints"": ""0"", ""EconomyRatePoint"": ""0"", ""FRWicketPoints"": ""0"", ""FVWicketPoints"": ""0"", ""FiveWkHaul"": ""0"", ""FourPoints"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": ""0"", ""GamedayId"": 44, ""HATTrickPOints"": ""0"", ""HalfCenturyPoints"": ""0"", ""MadinBonusPoint"": ""0"", ""MomPoints"": ""0"", ""OverAllPoints"": ""67"", ""PlayedPoints"": ""4"", ""PlayerId"": 64941, ""RunBonusPoints"": ""0"", ""RunOutPoints"": ""0"", ""RunsPoints"": ""37"", ""SixPoints"": ""10.00"", ""StrikeRatePoints"": ""4"", ""StumpingPoints"": ""0"", ""THWicketPoints"": ""0"", ""TWWicketPoints"": ""0"", ""ThirtyBonusPoints"": ""4"", ""ThreeWkHaul"": ""0"", ""TwoWkHaul"": ""0"", ""WicketBonusPoints"": ""0"", ""WicketPoints"": ""0"", ""WktBonusPoints"": ""0""}], ""GamedayStats"": [{""BatsmanRuns"": ""37"", ""Boundaries"": ""0"", ""BowlerRun"": ""0"", ""Catches"": ""1"", ""Century"": ""0"", ""CthsBonus"": ""0"", ""DuckOut"": ""0"", ""EconomyRate"": ""0"", ""FiveWkHaul"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": null, ""GamedayId"": 44, ""HalfCentury"": ""0"", ""IsMaiden"": ""0"", ""IsMom"": ""0"", ""IsPlayed"": ""1"", ""MatchId"": 0, ""NoOfDotBalls"": ""0"", ""NoOfFacedBalls"": ""24"", ""PlayerId"": 64941, ""RunBonusPoints"": null, ""RunOut"": ""0"", ""SelectedPer"": ""11.93"", ""SilverJubilee"": ""0"", ""Sixes"": ""5"", ""StrikeRate"": ""154.16"", ""Stumping"": ""0"", ""TeamId"": null, ""ThirtyBonus"": ""1"", ""ThreeWkHaul"": ""0"", ""TourId"": 0, ""TwoWkHaul"": ""0"", ""WicketBonus"": ""0"", ""Wickets"": ""0"", ""WktBonus"": ""0""}]}"
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,44,"{""away_team"": ""MI"", ""home_team"": ""CSK"", ""match_id"": 270315, ""match_number"": ""Match 44"", ""starts_at"": ""05/02/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 44, ""tour_gameday_id"": 44, ""venue"": ""MA Chidambaram Stadium""}",1,169.5,2,93,67,,,61837,Sanju Samson,1108,CSK,WK,17,34.0,True,False,False,ok,11,9,2,0,122.22,0,0,0,0,0,0,1,"{""bonuses"": {""catch_bonus"": ""0"", ""century"": ""0"", ""half_century"": ""0"", ""mom"": ""0"", ""thirty"": ""0"", ""wicket_bonus"": ""0""}, ""catches"": ""0"", ""economy"": ""0"", ""fours"": ""2"", ""overall"": ""17"", ""run_outs"": ""0"", ""runs"": ""11"", ""sixes"": ""0.00"", ""starting_xi"": ""4"", ""strike_rate"": ""0"", ""stumpings"": ""0"", ""wickets"": ""0""}","{""GamedayPoints"": [{""CatchePoints"": ""0"", ""CthsBonusPoints"": ""0"", ""DirectRunOutPoints"": ""0"", ""DotBonusPoint"": ""0"", ""DuckOutPoints"": ""0"", ""EconomyRatePoint"": ""0"", ""FRWicketPoints"": ""0"", ""FVWicketPoints"": ""0"", ""FiveWkHaul"": ""0"", ""FourPoints"": ""2"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": ""0"", ""GamedayId"": 44, ""HATTrickPOints"": ""0"", ""HalfCenturyPoints"": ""0"", ""MadinBonusPoint"": ""0"", ""MomPoints"": ""0"", ""OverAllPoints"": ""17"", ""PlayedPoints"": ""4"", ""PlayerId"": 61837, ""RunBonusPoints"": ""0"", ""RunOutPoints"": ""0"", ""RunsPoints"": ""11"", ""SixPoints"": ""0.00"", ""StrikeRatePoints"": ""0"", ""StumpingPoints"": ""0"", ""THWicketPoints"": ""0"", ""TWWicketPoints"": ""0"", ""ThirtyBonusPoints"": ""0"", ""ThreeWkHaul"": ""0"", ""TwoWkHaul"": ""0"", ""WicketBonusPoints"": ""0"", ""WicketPoints"": ""0"", ""WktBonusPoints"": ""0""}], ""GamedayStats"": [{""BatsmanRuns"": ""11"", ""Boundaries"": ""2"", ""BowlerRun"": ""0"", ""Catches"": ""0"", ""Century"": ""0"", ""CthsBonus"": ""0"", ""DuckOut"": ""0"", ""EconomyRate"": ""0"", ""FiveWkHaul"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": null, ""GamedayId"": 44, ""HalfCentury"": ""0"", ""IsMaiden"": ""0"", ""IsMom"": ""0"", ""IsPlayed"": ""1"", ""MatchId"": 0, ""NoOfDotBalls"": ""0"", ""NoOfFacedBalls"": ""9"", ""PlayerId"": 61837, ""RunBonusPoints"": null, ""RunOut"": ""0"", ""SelectedPer"": ""36.22"", ""SilverJubilee"": ""0"", ""Sixes"": ""0"", ""StrikeRate"": ""122.22"", ""Stumping"": ""0"", ""TeamId"": null, ""ThirtyBonus"": ""0"", ""ThreeWkHaul"": ""0"", ""TourId"": 0, ""TwoWkHaul"": ""0"", ""WicketBonus"": ""0"", ""Wickets"": ""0"", ""WktBonus"": ""0""}]}"
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,44,"{""away_team"": ""MI"", ""home_team"": ""CSK"", ""match_id"": 270315, ""match_number"": ""Match 44"", ""starts_at"": ""05/02/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 44, ""tour_gameday_id"": 44, ""venue"": ""MA Chidambaram Stadium""}",1,169.5,2,93,67,,,114349,Vaibhav Sooryavanshi,1110,RR,BAT,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,44,"{""away_team"": ""MI"", ""home_team"": ""CSK"", ""match_id"": 270315, ""match_number"": ""Match 44"", ""starts_at"": ""05/02/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 44, ""tour_gameday_id"": 44, ""venue"": ""MA Chidambaram Stadium""}",1,169.5,2,93,67,,,66818,Shubman Gill,2955,GT,BAT,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,44,"{""away_team"": ""MI"", ""home_team"": ""CSK"", ""match_id"": 270315, ""match_number"": ""Match 44"", ""starts_at"": ""05/02/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 44, ""tour_gameday_id"": 44, ""venue"": ""MA Chidambaram Stadium""}",1,169.5,2,93,67,,,69500,Sai Sudharsan,2955,GT,BAT,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,44,"{""away_team"": ""MI"", ""home_team"": ""CSK"", ""match_id"": 270315, ""match_number"": ""Match 44"", ""starts_at"": ""05/02/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 44, ""tour_gameday_id"": 44, ""venue"": ""MA Chidambaram Stadium""}",1,169.5,2,93,67,,,66799,Abhishek Sharma,1379,SRH,AR,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,44,"{""away_team"": ""MI"", ""home_team"": ""CSK"", ""match_id"": 270315, ""match_number"": ""Match 44"", ""starts_at"": ""05/02/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 44, ""tour_gameday_id"": 44, ""venue"": ""MA Chidambaram Stadium""}",1,169.5,2,93,67,,,63611,Kagiso Rabada,2955,GT,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,44,"{""away_team"": ""MI"", ""home_team"": ""CSK"", ""match_id"": 270315, ""match_number"": ""Match 44"", ""starts_at"": ""05/02/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 44, ""tour_gameday_id"": 44, ""venue"": ""MA Chidambaram Stadium""}",1,169.5,2,93,67,,,96648,AM Ghazanfar,1111,MI,BOWL,35,35.0,False,False,False,ok,0,0,0,0,0,1,10,0,0,0,0,1,"{""bonuses"": {""catch_bonus"": ""0"", ""century"": ""0"", ""half_century"": ""0"", ""mom"": ""0"", ""thirty"": ""0"", ""wicket_bonus"": ""0""}, ""catches"": ""0"", ""economy"": ""-2"", ""fours"": ""0"", ""overall"": ""35"", ""run_outs"": ""0"", ""runs"": ""0"", ""sixes"": ""0.00"", ""starting_xi"": ""4"", ""strike_rate"": ""0"", ""stumpings"": ""0"", ""wickets"": ""25""}","{""GamedayPoints"": [{""CatchePoints"": ""0"", ""CthsBonusPoints"": ""0"", ""DirectRunOutPoints"": ""0"", ""DotBonusPoint"": ""0"", ""DuckOutPoints"": ""0"", ""EconomyRatePoint"": ""-2"", ""FRWicketPoints"": ""0"", ""FVWicketPoints"": ""0"", ""FiveWkHaul"": ""0"", ""FourPoints"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": ""0"", ""GamedayId"": 44, ""HATTrickPOints"": ""0"", ""HalfCenturyPoints"": ""0"", ""MadinBonusPoint"": ""0"", ""MomPoints"": ""0"", ""OverAllPoints"": ""35"", ""PlayedPoints"": ""4"", ""PlayerId"": 96648, ""RunBonusPoints"": ""0"", ""RunOutPoints"": ""0"", ""RunsPoints"": ""0"", ""SixPoints"": ""0.00"", ""StrikeRatePoints"": ""0"", ""StumpingPoints"": ""0"", ""THWicketPoints"": ""0"", ""TWWicketPoints"": ""0"", ""ThirtyBonusPoints"": ""0"", ""ThreeWkHaul"": ""0"", ""TwoWkHaul"": ""0"", ""WicketBonusPoints"": ""0"", ""WicketPoints"": ""25"", ""WktBonusPoints"": ""8""}], ""GamedayStats"": [{""BatsmanRuns"": ""0"", ""Boundaries"": ""0"", ""BowlerRun"": ""40"", ""Catches"": ""0"", ""Century"": ""0"", ""CthsBonus"": ""0"", ""DuckOut"": ""0"", ""EconomyRate"": ""10"", ""FiveWkHaul"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": null, ""GamedayId"": 44, ""HalfCentury"": ""0"", ""IsMaiden"": ""0"", ""IsMom"": ""0"", ""IsPlayed"": ""1"", ""MatchId"": 0, ""NoOfDotBalls"": ""9"", ""NoOfFacedBalls"": ""0"", ""PlayerId"": 96648, ""RunBonusPoints"": null, ""RunOut"": ""0"", ""SelectedPer"": ""6.67"", ""SilverJubilee"": ""0"", ""Sixes"": ""0"", ""StrikeRate"": ""0"", ""Stumping"": ""0"", ""TeamId"": null, ""ThirtyBonus"": ""0"", ""ThreeWkHaul"": ""0"", ""TourId"": 0, ""TwoWkHaul"": ""0"", ""WicketBonus"": ""0"", ""Wickets"": ""1"", ""WktBonus"": ""1""}]}"
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,44,"{""away_team"": ""MI"", ""home_team"": ""CSK"", ""match_id"": 270315, ""match_number"": ""Match 44"", ""starts_at"": ""05/02/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 44, ""tour_gameday_id"": 44, ""venue"": ""MA Chidambaram Stadium""}",1,169.5,2,93,67,,,100570,Prince Yadav,2954,LSG,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,44,"{""away_team"": ""MI"", ""home_team"": ""CSK"", ""match_id"": 270315, ""match_number"": ""Match 44"", ""starts_at"": ""05/02/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 44, ""tour_gameday_id"": 44, ""venue"": ""MA Chidambaram Stadium""}",1,169.5,2,93,67,,,5132,Bhuvneshwar Kumar,1105,RCB,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,45,"{""away_team"": ""KKR"", ""home_team"": ""SRH"", ""match_id"": 270316, ""match_number"": ""Match 45"", ""starts_at"": ""05/03/2026 10:00:00"", ""status"": 2, ""team_gameday_id"": 45, ""tour_gameday_id"": 45, ""venue"": ""Rajiv Gandhi International Stadium""}",1,211.0,2,95,65,12,triple_captain,59736,Heinrich Klaasen,1379,SRH,WK,26,39.0,False,True,False,ok,11,8,1,1,137.5,0,0,0,1,0,0,1,"{""bonuses"": {""catch_bonus"": ""0"", ""century"": ""0"", ""half_century"": ""0"", ""mom"": ""0"", ""thirty"": ""0"", ""wicket_bonus"": ""0""}, ""catches"": ""8"", ""economy"": ""0"", ""fours"": ""1"", ""overall"": ""26"", ""run_outs"": ""0"", ""runs"": ""11"", ""sixes"": ""2.00"", ""starting_xi"": ""4"", ""strike_rate"": ""0"", ""stumpings"": ""0"", ""wickets"": ""0""}","{""GamedayPoints"": [{""CatchePoints"": ""8"", ""CthsBonusPoints"": ""0"", ""DirectRunOutPoints"": ""0"", ""DotBonusPoint"": ""0"", ""DuckOutPoints"": ""0"", ""EconomyRatePoint"": ""0"", ""FRWicketPoints"": ""0"", ""FVWicketPoints"": ""0"", ""FiveWkHaul"": ""0"", ""FourPoints"": ""1"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": ""0"", ""GamedayId"": 45, ""HATTrickPOints"": ""0"", ""HalfCenturyPoints"": ""0"", ""MadinBonusPoint"": ""0"", ""MomPoints"": ""0"", ""OverAllPoints"": ""26"", ""PlayedPoints"": ""4"", ""PlayerId"": 59736, ""RunBonusPoints"": ""0"", ""RunOutPoints"": ""0"", ""RunsPoints"": ""11"", ""SixPoints"": ""2.00"", ""StrikeRatePoints"": ""0"", ""StumpingPoints"": ""0"", ""THWicketPoints"": ""0"", ""TWWicketPoints"": ""0"", ""ThirtyBonusPoints"": ""0"", ""ThreeWkHaul"": ""0"", ""TwoWkHaul"": ""0"", ""WicketBonusPoints"": ""0"", ""WicketPoints"": ""0"", ""WktBonusPoints"": ""0""}], ""GamedayStats"": [{""BatsmanRuns"": ""11"", ""Boundaries"": ""1"", ""BowlerRun"": ""0"", ""Catches"": ""1"", ""Century"": ""0"", ""CthsBonus"": ""0"", ""DuckOut"": ""0"", ""EconomyRate"": ""0"", ""FiveWkHaul"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": null, ""GamedayId"": 45, ""HalfCentury"": ""0"", ""IsMaiden"": ""0"", ""IsMom"": ""0"", ""IsPlayed"": ""1"", ""MatchId"": 0, ""NoOfDotBalls"": ""0"", ""NoOfFacedBalls"": ""8"", ""PlayerId"": 59736, ""RunBonusPoints"": null, ""RunOut"": ""0"", ""SelectedPer"": ""12.07"", ""SilverJubilee"": ""0"", ""Sixes"": ""1"", ""StrikeRate"": ""137.5"", ""Stumping"": ""0"", ""TeamId"": null, ""ThirtyBonus"": ""0"", ""ThreeWkHaul"": ""0"", ""TourId"": 0, ""TwoWkHaul"": ""0"", ""WicketBonus"": ""0"", ""Wickets"": ""0"", ""WktBonus"": ""0""}]}"
24300104,Gentlemans league,59750501,Austin Cricket,1,22108.5,45,"{""away_team"": ""KKR"", ""home_team"": ""SRH"", ""match_id"": 270316, ""match_number"": ""Match 45"", ""starts_at"": ""05/03/2026 10:00:00"", ""status"": 2, ""team_gameday_id"": 45, ""tour_gameday_id"": 45, ""venue"": ""Rajiv Gandhi International Stadium""}",1,211.0,2,95,65,12,triple_captain,61837,Sanju Samson,1108,CSK,WK,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
